id,Umsatz
1808011,59.235013184180474
1808021,59.235013184180474
1808031,59.235013184180474
1808041,59.235013184180474
1808051,59.235013184180474
1808061,59.235013184180474
1808071,59.235013184180474
1808081,59.235013184180474
1808091,59.235013184180474
1808101,59.235013184180474
1808111,59.235013184180474
1808121,59.235013184180474
1808131,59.235013184180474
1808141,59.235013184180474
1808151,59.235013184180474
1808161,59.235013184180474
1808171,59.235013184180474
1808181,59.235013184180474
1808191,59.235013184180474
1808201,59.235013184180474
1808211,59.235013184180474
1808221,59.235013184180474
1808231,59.235013184180474
1808241,59.235013184180474
1808251,59.235013184180474
1808261,59.235013184180474
1808271,59.235013184180474
1808281,59.235013184180474
1808291,59.235013184180474
1808301,59.235013184180474
1808311,59.235013184180474
1809011,59.235013184180474
1809021,59.235013184180474
1809031,59.235013184180474
1809041,59.235013184180474
1809051,59.235013184180474
1809061,59.235013184180474
1809071,59.235013184180474
1809081,59.235013184180474
1809091,59.235013184180474
1809101,59.235013184180474
1809111,59.235013184180474
1809121,59.235013184180474
1809131,59.235013184180474
1809141,59.235013184180474
1809151,59.235013184180474
1809161,59.235013184180474
1809171,59.235013184180474
1809181,59.235013184180474
1809191,59.235013184180474
1809201,59.235013184180474
1809211,59.235013184180474
1809221,59.235013184180474
1809231,59.235013184180474
1809241,59.235013184180474
1809251,59.235013184180474
1809261,59.235013184180474
1809271,59.235013184180474
1809281,59.235013184180474
1809291,59.235013184180474
1809301,59.235013184180474
1810011,59.235013184180474
1810021,59.235013184180474
1810031,59.235013184180474
1810041,59.235013184180474
1810051,59.235013184180474
1810061,59.235013184180474
1810071,59.235013184180474
1810081,59.235013184180474
1810091,59.235013184180474
1810101,59.235013184180474
1810111,59.235013184180474
1810121,59.235013184180474
1810131,59.235013184180474
1810141,59.235013184180474
1810151,59.235013184180474
1810161,59.235013184180474
1810171,59.235013184180474
1810181,59.235013184180474
1810191,59.235013184180474
1810201,59.235013184180474
1810211,59.235013184180474
1810221,59.235013184180474
1810231,59.235013184180474
1810241,59.235013184180474
1810251,59.235013184180474
1810261,59.235013184180474
1810271,59.235013184180474
1810281,59.235013184180474
1810291,59.235013184180474
1810301,59.235013184180474
1811011,59.235013184180474
1811021,59.235013184180474
1811031,59.235013184180474
1811041,59.235013184180474
1811051,59.235013184180474
1811061,59.235013184180474
1811071,59.235013184180474
1811081,59.235013184180474
1811091,59.235013184180474
1811101,59.235013184180474
1811111,59.235013184180474
1811121,59.235013184180474
1811131,59.235013184180474
1811141,59.235013184180474
1811151,59.235013184180474
1811161,59.235013184180474
1811171,59.235013184180474
1811181,59.235013184180474
1811191,59.235013184180474
1811201,59.235013184180474
1811211,59.235013184180474
1811221,59.235013184180474
1811231,59.235013184180474
1811241,59.235013184180474
1811251,59.235013184180474
1811261,59.235013184180474
1811271,59.235013184180474
1811281,59.235013184180474
1811291,59.235013184180474
1811301,59.235013184180474
1812011,59.235013184180474
1812021,59.235013184180474
1812031,59.235013184180474
1812041,59.235013184180474
1812051,59.235013184180474
1812061,59.235013184180474
1812071,59.235013184180474
1812081,59.235013184180474
1812091,59.235013184180474
1812101,59.235013184180474
1812111,59.235013184180474
1812121,59.235013184180474
1812131,59.235013184180474
1812141,59.235013184180474
1812151,59.235013184180474
1812161,59.235013184180474
1812171,59.235013184180474
1812181,59.235013184180474
1812191,59.235013184180474
1812201,59.235013184180474
1812211,59.235013184180474
1812221,59.235013184180474
1812231,59.235013184180474
1812241,59.235013184180474
1812271,59.235013184180474
1812281,59.235013184180474
1812291,59.235013184180474
1812301,59.235013184180474
1812311,59.235013184180474
1901021,59.235013184180474
1901031,59.235013184180474
1901041,59.235013184180474
1901051,59.235013184180474
1901061,59.235013184180474
1901071,59.235013184180474
1901081,59.235013184180474
1901091,59.235013184180474
1901101,59.235013184180474
1901111,59.235013184180474
1901121,59.235013184180474
1901131,59.235013184180474
1901141,59.235013184180474
1901151,59.235013184180474
1901161,59.235013184180474
1901171,59.235013184180474
1901181,59.235013184180474
1901191,59.235013184180474
1901201,59.235013184180474
1901211,59.235013184180474
1901221,59.235013184180474
1901231,59.235013184180474
1901241,59.235013184180474
1901251,59.235013184180474
1901261,59.235013184180474
1901271,59.235013184180474
1901281,59.235013184180474
1901291,59.235013184180474
1901301,59.235013184180474
1901311,59.235013184180474
1902011,59.235013184180474
1902021,59.235013184180474
1902031,59.235013184180474
1902041,59.235013184180474
1902051,59.235013184180474
1902061,59.235013184180474
1902071,59.235013184180474
1902081,59.235013184180474
1902091,59.235013184180474
1902101,59.235013184180474
1902111,59.235013184180474
1902121,59.235013184180474
1902131,59.235013184180474
1902141,59.235013184180474
1902151,59.235013184180474
1902161,59.235013184180474
1902171,59.235013184180474
1902181,59.235013184180474
1902191,59.235013184180474
1902201,59.235013184180474
1902211,59.235013184180474
1902221,59.235013184180474
1902231,59.235013184180474
1902241,59.235013184180474
1902251,59.235013184180474
1902261,59.235013184180474
1902271,59.235013184180474
1902281,59.235013184180474
1903011,59.235013184180474
1903021,59.235013184180474
1903031,59.235013184180474
1903041,59.235013184180474
1903051,59.235013184180474
1903061,59.235013184180474
1903071,59.235013184180474
1903081,59.235013184180474
1903091,59.235013184180474
1903101,59.235013184180474
1903111,59.235013184180474
1903121,59.235013184180474
1903131,59.235013184180474
1903141,59.235013184180474
1903151,59.235013184180474
1903161,59.235013184180474
1903171,59.235013184180474
1903181,59.235013184180474
1903191,59.235013184180474
1903211,59.235013184180474
