id,Umsatz
1808011,192.4608889555093
1808021,207.22120087131748
1808031,216.1502784500163
1808041,200.84328831510408
1808051,177.5183509666664
1808061,188.45191534874652
1808071,246.5820326468061
1808081,219.12663764291585
1808091,197.44173495179024
1808101,153.34302527740022
1808111,142.28797684663027
1808121,159.78167985795852
1808131,181.22361445170463
1808141,180.55545218391086
1808151,181.70955064646375
1808161,200.4788361690347
1808171,166.88849670631066
1808181,180.2517420621864
1808191,178.06502918577036
1808201,167.19220682803513
1808211,168.34630529058802
1808221,209.95459196683754
1808231,185.29333008281225
1808241,152.00670074181267
1808251,126.49505051695893
1808261,151.33853847401883
1808271,148.60514737849883
1808281,161.178746417891
1808291,186.02223437495093
1808301,142.0450087492507
1808311,161.90765071002969
1809011,158.1416452006465
1809021,163.24397524561726
1809031,175.75683226066457
1809041,172.78047306776494
1809051,171.3834065078325
1809061,177.39686691797658
1809071,154.31489766691845
1809081,154.31489766691845
1809091,154.31489766691845
1809101,165.00549395161906
1809111,148.66588940284373
1809121,134.9989339252435
1809131,153.46450932609002
1809141,152.06744276615754
1809151,152.06744276615754
1809161,152.06744276615754
1809171,152.06744276615754
1809181,152.06744276615754
1809191,152.06744276615754
1809201,152.06744276615754
1809211,139.00790753200624
1809221,127.2239548090976
1809231,118.90229747384771
1809241,116.71558459743167
1809251,125.64466217613047
1809261,134.63448177917417
1809271,155.04380195905713
1809281,126.25208241957937
1809291,127.70989100385673
1809301,132.93370509751725
1810011,115.9259382809481
1810021,108.87986345694088
1810031,122.78978703192065
1810041,134.75596582786395
1810051,158.1416452006465
1810061,135.24190202262307
1810071,117.38374686522546
1810081,127.46692290647717
1810091,139.97977992152448
1810101,152.00670074181267
1810111,167.37443290106978
1810121,178.18651323446016
1810131,178.18651323446016
1810141,178.18651323446016
1810151,174.420507725077
1810161,163.91213751341104
1810171,174.72421784680142
1810181,126.00911432219982
1810191,114.46812969667074
1810201,114.46812969667074
1810211,114.46812969667074
1810221,115.56148613487876
1810231,120.54233213115972
1810241,111.06657633335692
1810251,115.68297018356854
1810261,110.82360823597736
1810271,83.61118132946672
1810281,82.09263072084448
1810291,92.84396902988999
1810301,112.76735301501384
1811011,119.32749164426194
1811021,113.0103211123934
1811031,100.98340029210522
1811041,98.0677831235505
1811051,111.37028645508137
1811061,100.01152790258698
1811071,115.50074411053387
1811081,118.72007140081303
1811091,104.62792175279861
1811101,117.50523091391524
1811111,122.4860769101962
1811121,112.15993277156493
1811131,110.82360823597736
1811141,99.40410765913808
1811151,111.00583430901203
1811161,98.31075122093006
1811171,80.8170482096018
1811181,89.1387055448517
1811191,83.24672918339739
1811201,76.80807460283907
1811211,66.66415653724248
1811221,57.309884788129445
1811231,59.618081713235256
1811241,66.4819304642078
1811251,79.48072367401423
1811261,78.20514116277154
1811271,61.258116370547285
1811281,57.249142763784555
1811291,68.18270714586473
1811301,95.75958619844468
1812011,91.62912854299219
1812021,97.64258895313628
1812031,113.86070945322186
1812041,81.18150035567115
1812051,70.85535621703987
1812061,88.95647947181703
1812071,113.86070945322186
1812081,93.57287332202866
1812091,90.35354603174949
1812101,77.96217306539198
1812111,76.32213840807995
1812121,73.52800528821501
1812131,65.8745102207589
1812141,61.31885839489217
1812151,51.41790842667513
1812161,49.35267959894888
1812171,52.08607069446892
1812181,80.39185403918756
1812191,67.45380285372605
1812201,77.8406890167022
1812211,85.25121598677876
1812221,74.25690958035369
1812231,87.316444814505
1812241,63.323345198273536
1812271,91.38616044561263
1812281,92.54025890816553
1812291,94.78771380892644
1812301,88.71351137443747
1812311,93.02619510292465
1901021,71.887970630903
1901031,52.511264864883145
1901041,81.84966262346492
1901051,95.82032822278958
1901061,70.30867799793586
1901071,84.21860157291563
1901081,81.54595250174047
1901091,67.21083475634649
1901101,56.641722520335655
1901111,89.80686781264549
1901121,85.12973193808898
1901131,94.84845583327134
1901141,59.921791834959706
1901151,88.5920273257477
1901161,91.93283866471663
1901171,73.58874731255992
1901181,55.791334179507196
1901191,53.726105351780944
1901201,53.300911181366715
1901211,45.58667408956571
1901221,48.98822745287954
1901231,29.429295613825023
1901241,18.92092540215909
1901251,27.546292859133438
1901261,71.46277646048877
1901271,78.14439913842665
1901281,64.84189580689578
1901291,57.735078958543674
1901301,57.856563007233454
1901311,56.641722520335655
1902011,47.65190291729196
1902021,58.70695134806191
1902031,63.323345198273536
1902041,66.05673629379358
1902051,76.32213840807995
1902061,70.36942002228075
1902071,84.82602181636452
1902081,87.62015493622945
1902091,93.08693712726955
1902101,79.23775557663467
1902111,84.21860157291563
1902121,79.84517582008355
1902131,93.937325468098
1902141,93.08693712726955
1902151,117.01929471915612
1902161,111.43102847942626
1902171,118.72007140081303
1902181,119.32749164426194
1902191,89.1387055448517
1902201,92.7224849812002
1902211,94.78771380892644
1902221,73.16355314214569
1902231,77.17252674890841
1902241,106.99686070224931
1902251,107.72576499438799
1902261,114.04293552625651
1902271,129.5928937585483
1902281,96.06329632016914
1903011,82.39634084256893
1903021,80.93853225829159
1903031,102.68417697376213
1903041,93.937325468098
1903051,89.98909388568015
1903061,89.1994475691966
1903071,106.75389260486975
1903081,89.98909388568015
1903091,86.7090245710561
1903101,89.98909388568015
1903111,72.92058504476613
1903121,81.06001630698135
1903131,83.36821323208717
1903141,81.91040464780981
1903151,93.63361534637355
1903161,82.09263072084448
1903171,93.08693712726955
1903181,86.52679849802144
1903191,90.71799817781883
1903211,110.21618799252846
1903221,107.05760272659418
1903231,110.45915608990802
1903241,94.66622976023667
1903251,92.7224849812002
1903261,95.75958619844468
1903271,99.03965551306874
1903281,113.13180516108316
1903291,121.69643059371263
1903301,142.28797684663027
1903311,94.66622976023667
1904011,97.03516870968738
1904021,119.14526557122726
1904041,119.14526557122726
1904051,121.39272047198818
1904061,125.64466217613047
1904071,126.13059837088959
1904081,103.47382329024569
1904091,88.5920273257477
1904101,86.28383040064188
1904111,80.57408011222225
1904121,79.78443379573866
1904131,69.27606358407273
1904141,84.21860157291563
1904151,92.78322700554509
1904161,99.40410765913808
1904171,118.9630394981926
1904181,127.16321278475272
1904201,127.8313750525465
1904211,150.24518203581084
1904221,143.9887535282872
1904231,134.5129977304844
1904241,155.3475120807816
1904251,167.25294885237997
1904261,139.129391580696
1904271,146.60066057511744
1904281,107.96873309176755
1904291,130.8077342454461
1904301,155.3475120807816
1905021,102.50195090072745
1905031,101.34785243817456
1905041,92.47951688382064
1905051,113.07106313673827
1905061,103.77753341197015
1905071,106.81463462921464
1905081,125.94837229785493
1905091,139.2508756293858
1905101,111.67399657680582
1905111,118.11265115736414
1905121,127.16321278475272
1905131,125.34095205440603
1905141,123.0934971536451
1905151,132.5692529514479
1905161,123.94388549447356
1905171,120.7245582041944
1905181,148.30143725677436
1905191,134.63448177917417
1905201,150.24518203581084
1905211,147.87624308636015
1905221,121.63568856936774
1905231,158.9312915171301
1905241,159.96390593099323
1905251,130.38254007503187
1905261,130.868476269791
1905271,140.8301682623529
1905281,128.07434314992605
1905291,129.28918363682385
1905301,133.2374152192417
1905311,162.6365550021684
1906011,166.94923873065554
1906021,196.04466839185778
1906031,183.1066172063962
1906041,145.6895302099441
1906051,187.29781688619363
1906061,166.5847865845862
1906071,154.1326715938838
1906081,146.7828866481521
1906091,161.42171451527057
1906101,146.05398235601345
1906111,158.3238712736812
1906121,149.3340516706375
1906131,182.86364910901665
1906141,187.23707486184873
1906151,158.74906544409544
1906161,171.99082675128142
1906171,181.04138837866998
1906181,200.66106224206936
1906191,205.76339228704012
1906201,165.18772002465374
1906211,158.44535532237097
1906221,151.52076454705355
1906231,171.9300847269365
1906241,181.04138837866998
1906251,222.95338517664396
1906261,206.31007050614414
1906271,152.49263693657178
1906281,171.01895436176318
1906291,194.16166563716615
1906301,214.2065336709798
1907011,171.14043841045293
1907021,140.4049740919387
1907031,148.36217928111927
1907041,145.0821099664952
1907051,143.74578543090763
1907061,144.77839984477077
